year,month,day,monthday,link,city,state,Concert,Keep
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4474.MOV,Washington,District of Columbia,,
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4481.MOV,Washington,District of Columbia,,
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4483.MOV,Washington,District of Columbia,,
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4493.MOV,Annandale,Virginia,,
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4501.MOV,Annandale,Virginia,,
2014,11,27,Nov 27,http://localhost:8000/2014/12/02/20141202-150500/IMG_4495.MOV,Annandale,Virginia,,
2014,11,28,Nov 28,http://localhost:8000/2014/12/02/20141202-150500/IMG_4557.MOV,Annandale,Virginia,,keep
2014,11,29,Nov 29,http://localhost:8000/2014/12/02/20141202-150500/IMG_4576.MOV,Washington,District of Columbia,,keep
2014,11,30,Nov 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_4598.MOV,Washington,District of Columbia,,keep
2014,11,30,Nov 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_4595.MOV,Washington,District of Columbia,,
2014,11,30,Nov 30,http://localhost:8000/2014/12/02/20141202-150500/IMG_4576.MOV,Washington,District of Columbia,,
