year,month,day,monthday,link,city,state,Concert,Keep
2014,10,20,Oct 20,http://localhost:8000/2014/12/02/20141202-150500/IMG_3410.mov,New York,New York,,keep
2014,10,20,Oct 20,http://localhost:8000/2014/12/02/20141202-150500/IMG_3419.MOV,Baltimore,Maryland,,
2014,10,20,Oct 20,http://localhost:8000/2014/12/02/20141202-150500/IMG_3414.MOV,Amagansett,New York,,
2014,10,20,Oct 20,http://localhost:8000/2014/12/02/20141202-150500/IMG_3421.MOV,Fortescue,New Jersey,,
2014,10,20,Oct 20,http://localhost:8000/2014/12/02/20141202-150500/IMG_3423.MOV,Washington,District of Columbia,,
2014,10,21,Oct 21,http://localhost:8000/2014/12/02/20141202-150500/IMG_3429.MOV,Washington,District of Columbia,,keep
2014,10,22,Oct 22,http://localhost:8000/2014/12/02/20141202-150500/IMG_3434.mov,Washington,District of Columbia,,
2014,10,22,Oct 22,http://localhost:8000/2014/12/02/20141202-150500/IMG_3435.mov,Washington,District of Columbia,,
2014,10,22,Oct 22,http://localhost:8000/2014/12/02/20141202-150500/IMG_3444.MOV,Washington,District of Columbia,,keep
2014,10,23,Oct 23,http://localhost:8000/2014/12/02/20141202-150500/IMG_3471.MOV,Washington,District of Columbia,,keep
2014,10,23,Oct 23,http://localhost:8000/2014/12/02/20141202-150500/IMG_3472.MOV,Washington,District of Columbia,,
2014,10,23,Oct 23,http://localhost:8000/2014/12/02/20141202-150500/IMG_3473.MOV,Washington,District of Columbia,,
2014,10,23,Oct 23,http://localhost:8000/2014/12/02/20141202-150500/IMG_3482.MOV,Washington,District of Columbia,,
2014,10,24,Oct 24,http://localhost:8000/2014/12/02/20141202-150500/IMG_3482.MOV,Washington,District of Columbia,,keep
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3511.mov,Washington,District of Columbia,,
2014,10,25,Oct 25,http://localhost:8000/2014/12/02/20141202-150500/IMG_3503.MOV,Washington,District of Columbia,,
